Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HPTS_avg_5,APTS_avg_5,H_gd_5,A_gd_5,H_eff_5,A_eff_5,HST_avg_5,AST_avg_5,target,H_status,A_status,H_H2H,A_H2H
I1,04/10/2020,Benevento,Bologna,1,0,H,0,0,D,6,13,3,7,13,15,4,10,2,1,0,0,0.0,0.0,-3.0,-2.0,0.29,0.0,7.0,5.0,0,0.55,1.14,0.0,3.0
I1,04/10/2020,Lazio,Inter,1,1,D,0,1,A,11,10,5,4,14,13,7,8,3,4,1,1,0.0,3.0,-3.0,3.0,0.12,0.42,8.0,12.0,1,1.83,1.96,1.17,1.67
I1,04/10/2020,Parma,Verona,1,0,H,1,0,H,7,8,5,5,11,19,7,6,1,1,0,0,0.0,,-2.0,,0.0,,2.0,0.0,0,1.05,0.97,0.0,3.0
I1,04/10/2020,Milan,Spezia,3,0,H,0,0,D,10,3,5,2,14,19,4,6,1,2,0,0,3.0,3.0,2.0,2.0,0.33,0.67,6.0,3.0,0,1.74,1.05,1.74,1.05
I1,17/10/2020,Napoli,Atalanta,4,1,H,4,0,H,18,11,14,3,12,23,6,2,1,3,0,0,3.0,3.0,6.0,5.0,0.55,0.62,11.0,6.5,0,2.04,1.82,1.67,1.17
I1,17/10/2020,Inter,Milan,1,2,A,1,2,A,12,8,6,4,18,11,3,5,3,4,0,0,3.0,3.0,1.0,2.0,0.67,0.29,6.0,7.0,2,1.96,1.74,2.67,0.17
I1,17/10/2020,Sampdoria,Lazio,3,0,H,2,0,H,11,8,8,1,12,10,3,3,2,2,0,0,0.0,3.0,-1.0,2.0,0.5,0.29,4.0,7.0,0,1.31,1.83,0.17,2.67
I1,17/10/2020,Crotone,Juventus,1,1,D,1,1,D,9,8,3,3,17,14,3,4,3,3,0,1,0.0,1.0,-2.0,0.0,0.0,0.67,1.0,3.0,1,0.92,2.35,0.5,2.0
I1,18/10/2020,Bologna,Sassuolo,3,4,A,2,1,H,11,20,7,12,20,12,7,11,2,2,0,0,3.0,3.0,3.0,3.0,0.5,0.5,8.0,8.0,2,1.14,1.2,1.67,1.17
I1,18/10/2020,Spezia,Fiorentina,2,2,D,1,2,A,6,7,2,6,15,18,5,5,2,2,0,0,0.0,0.0,-3.0,-1.0,0.17,0.75,6.0,4.0,1,1.05,1.29,1.05,1.29
I1,18/10/2020,Torino,Cagliari,2,3,A,1,2,A,10,9,6,7,14,16,2,4,2,3,1,0,0.0,0.5,-2.0,-3.0,0.4,0.43,5.0,3.5,2,1.38,1.1,1.5,1.0
I1,18/10/2020,Udinese,Parma,3,2,H,1,1,D,9,7,4,3,12,11,11,2,3,2,0,0,0.0,0.0,-3.0,-3.0,0.0,0.25,5.0,4.0,0,1.12,1.05,0.25,2.5
I1,18/10/2020,Roma,Benevento,5,2,H,2,1,H,16,8,10,4,17,7,6,4,3,2,0,0,1.0,3.0,0.0,1.0,0.33,0.5,6.0,6.0,0,1.87,0.55,3.0,0.0
I1,19/10/2020,Verona,Genoa,0,0,D,0,0,D,18,5,12,2,14,15,14,2,1,4,0,0,2.0,0.0,1.0,-6.0,0.11,0.0,4.5,1.0,1,0.97,1.04,0.75,2.25
I1,23/10/2020,Sassuolo,Torino,3,3,D,0,1,A,13,14,9,12,10,12,6,8,2,2,0,0,2.0,0.0,3.0,-1.0,0.36,0.0,7.0,3.0,1,1.2,1.38,0.83,1.83
I1,24/10/2020,Atalanta,Sampdoria,1,3,A,0,1,A,10,5,5,4,11,18,3,1,3,4,0,0,3.0,1.5,3.0,-2.0,0.36,0.17,14.0,6.0,2,1.82,1.31,1.17,1.67
I1,24/10/2020,Genoa,Inter,0,2,A,0,0,D,1,10,0,6,11,17,1,9,1,1,0,0,3.0,2.0,3.0,3.0,0.5,0.38,8.0,8.0,2,1.04,1.96,0.5,2.5
I1,24/10/2020,Lazio,Bologna,2,1,H,0,0,D,6,16,4,6,14,15,8,9,3,3,0,0,0.5,0.0,-3.0,-3.0,0.15,0.0,6.5,6.0,0,1.83,1.14,2.0,0.5
I1,25/10/2020,Cagliari,Crotone,4,2,H,3,2,H,15,11,8,6,13,13,5,1,2,4,0,1,0.0,0.0,-2.0,-6.0,0.0,0.18,3.0,5.5,0,1.1,0.92,2.0,0.5
I1,25/10/2020,Benevento,Napoli,1,2,A,1,0,H,6,14,3,8,18,13,3,15,3,1,0,0,1.5,3.0,-2.0,2.0,0.3,0.29,5.0,7.0,2,0.55,2.04,0.0,3.0
I1,25/10/2020,Parma,Spezia,2,2,D,1,2,A,15,13,7,9,12,22,12,3,3,2,0,0,1.5,1.5,-1.0,-1.0,0.14,0.4,3.5,2.5,1,1.05,1.05,1.05,1.05
I1,25/10/2020,Fiorentina,Udinese,3,2,H,2,1,H,4,11,3,6,16,14,2,7,1,3,0,0,1.5,0.0,0.0,-1.0,0.14,0.0,7.0,6.0,0,1.29,1.12,2.33,0.33
I1,25/10/2020,Juventus,Verona,1,1,D,0,0,D,16,5,8,2,14,19,6,3,1,4,0,0,3.0,0.0,3.0,-1.0,0.33,0.0,9.0,5.0,1,2.35,0.97,2.25,0.75
I1,26/10/2020,Milan,Roma,3,3,D,1,1,D,13,11,11,9,15,15,7,7,3,2,0,0,3.0,2.0,5.0,1.0,0.45,0.1,5.5,5.0,1,1.74,1.87,1.67,1.17
I1,31/10/2020,Crotone,Atalanta,1,2,A,1,2,A,4,16,2,7,11,22,1,3,1,3,0,0,0.5,2.0,-2.0,2.0,0.25,0.56,2.0,5.33,2,0.92,1.82,0.5,2.0
I1,31/10/2020,Inter,Parma,2,2,D,0,0,D,18,4,9,3,13,7,15,2,1,1,0,0,1.5,0.0,0.0,-4.0,0.42,0.43,6.0,3.5,1,1.96,1.05,1.75,1.0
I1,31/10/2020,Bologna,Cagliari,3,2,H,1,1,D,16,6,11,4,12,19,7,3,3,3,0,0,1.5,1.33,2.0,-2.0,0.47,0.43,7.5,4.67,0,1.14,1.1,1.0,1.5
I1,01/11/2020,Udinese,Milan,1,2,A,0,1,A,7,8,3,4,14,12,2,4,2,2,0,0,1.0,3.0,-2.0,3.0,0.21,0.36,4.67,5.5,2,1.12,1.74,0.83,1.83
I1,01/11/2020,Spezia,Juventus,1,4,A,1,1,D,11,8,3,5,14,7,4,3,3,1,0,0,0.5,1.0,-3.0,0.0,0.38,0.5,4.0,3.0,2,1.05,2.35,1.05,2.35
I1,01/11/2020,Torino,Lazio,3,4,A,2,1,H,8,9,6,5,11,12,7,1,2,4,0,0,0.0,1.5,-3.0,-1.0,0.36,0.25,5.5,4.0,2,1.38,1.83,1.17,1.67
I1,01/11/2020,Napoli,Sassuolo,0,2,A,0,0,D,18,8,7,5,7,9,12,3,2,2,0,0,3.0,3.0,9.0,4.0,0.4,0.4,12.5,10.0,2,2.04,1.2,2.33,0.33
I1,01/11/2020,Roma,Fiorentina,2,0,H,1,0,H,11,3,7,1,17,16,7,4,3,2,0,1,2.0,0.5,3.0,-1.0,0.44,0.5,8.0,5.0,0,1.87,1.29,1.83,0.83
I1,01/11/2020,Sampdoria,Genoa,1,1,D,1,1,D,9,7,3,4,19,11,7,4,5,1,0,0,1.5,0.5,2.0,-6.0,0.42,0.0,6.0,1.5,1,1.31,1.04,1.83,0.83
I1,02/11/2020,Verona,Benevento,3,1,H,1,0,H,10,10,7,5,18,14,4,5,5,4,0,1,1.67,1.5,1.0,-2.0,0.05,0.5,7.0,5.0,0,0.97,0.55,1.5,1.5
I1,04/11/2020,Genoa,Torino,1,2,A,0,2,A,9,6,4,1,10,18,5,2,2,4,0,0,1.5,0.5,1.0,-1.0,0.5,0.2,4.0,7.5,2,1.04,1.38,0.17,2.67
I1,06/11/2020,Sassuolo,Udinese,0,0,D,0,0,D,3,0,1,0,17,13,3,6,2,2,0,0,1.67,0.0,3.0,-2.0,0.35,0.17,7.67,6.0,1,1.2,1.12,0.83,1.83
I1,07/11/2020,Cagliari,Sampdoria,2,0,H,0,0,D,13,5,7,1,12,16,2,6,0,2,0,1,1.5,2.0,0.0,0.0,0.36,0.31,5.5,5.33,0,1.1,1.31,0.83,1.83
I1,07/11/2020,Benevento,Spezia,0,3,A,0,1,A,4,13,3,7,13,18,2,4,3,3,0,0,1.0,1.33,-3.0,-1.0,0.31,0.29,4.33,4.67,2,0.55,1.05,0.55,1.05
I1,07/11/2020,Parma,Fiorentina,0,0,D,0,0,D,5,6,0,4,17,17,2,3,1,2,0,0,1.33,0.33,-1.0,-3.0,0.21,0.45,4.67,3.67,1,1.05,1.29,1.75,1.0
I1,08/11/2020,Lazio,Juventus,1,1,D,0,1,A,7,9,3,6,12,12,4,2,2,2,0,0,1.33,1.67,-2.0,3.0,0.24,0.64,5.67,3.67,1,1.83,2.35,1.0,2.0
I1,08/11/2020,Atalanta,Inter,1,1,D,0,0,D,9,10,4,3,15,13,2,5,1,3,0,0,1.5,2.33,1.0,5.0,0.32,0.36,9.5,7.33,1,1.82,1.96,1.0,1.5
I1,08/11/2020,Genoa,Roma,1,3,A,0,1,A,7,18,5,11,10,11,1,8,1,0,0,0,1.0,1.67,0.0,1.0,0.42,0.21,4.0,6.33,2,1.04,1.87,0.5,2.0
I1,08/11/2020,Torino,Crotone,0,0,D,0,0,D,5,7,1,2,15,16,6,3,3,4,0,1,0.0,0.0,-4.0,-8.0,0.41,0.24,5.67,5.67,1,1.38,0.92,2.0,0.5
I1,08/11/2020,Bologna,Napoli,0,1,A,0,1,A,6,8,4,4,12,11,4,7,3,0,0,0,2.0,3.0,3.0,3.0,0.38,0.27,8.67,7.5,2,1.14,2.04,1.17,1.67
I1,08/11/2020,Milan,Verona,2,2,D,1,2,A,21,5,9,3,16,20,14,1,1,3,0,0,2.33,0.5,5.0,-1.0,0.36,0.14,7.33,3.5,1,1.74,0.97,1.75,1.0
I1,21/11/2020,Crotone,Lazio,0,2,A,0,1,A,12,13,6,9,11,11,2,6,3,4,0,0,0.33,2.0,-3.0,0.0,0.33,0.46,2.0,4.33,2,0.92,1.83,0.5,2.0
I1,21/11/2020,Spezia,Atalanta,0,0,D,0,0,D,6,9,3,5,19,18,1,2,3,3,0,0,0.33,2.25,-6.0,3.0,0.36,0.48,3.67,5.75,1,1.05,1.82,1.05,1.82
I1,21/11/2020,Juventus,Cagliari,2,0,H,2,0,H,13,2,8,0,11,7,9,1,3,2,0,0,2.0,1.0,3.0,-3.0,0.24,0.44,8.5,4.5,0,2.35,1.1,2.5,0.5
I1,22/11/2020,Fiorentina,Benevento,0,1,A,0,0,D,5,10,3,4,14,16,4,4,2,3,0,0,2.0,1.0,1.0,-4.0,0.29,0.4,5.67,5.0,2,1.29,0.55,3.0,0.0
I1,22/11/2020,Inter,Torino,4,2,H,0,1,A,9,11,7,6,20,14,1,1,3,2,0,0,1.33,1.33,0.0,0.0,0.33,0.31,7.0,5.33,0,1.96,1.38,1.33,1.33
I1,22/11/2020,Roma,Parma,3,0,H,3,0,H,12,1,7,1,5,4,4,1,0,0,0,0,2.33,0.33,5.0,-4.0,0.39,0.5,7.67,3.33,0,1.87,1.05,2.25,0.75
I1,22/11/2020,Sampdoria,Bologna,1,2,A,1,1,D,8,7,4,5,10,9,9,10,2,2,0,0,1.33,0.0,2.0,-4.0,0.4,0.06,5.0,6.0,2,1.31,1.14,1.0,2.0
I1,22/11/2020,Verona,Sassuolo,0,2,A,0,1,A,13,10,7,5,13,20,6,1,1,3,0,0,2.0,3.0,3.0,6.0,0.14,0.4,7.0,8.33,2,0.97,1.2,1.0,1.75
I1,22/11/2020,Udinese,Genoa,1,0,H,1,0,H,7,5,4,1,17,15,4,8,2,3,0,1,0.75,0.67,-3.0,-6.0,0.24,0.14,4.25,2.33,0,1.12,1.04,2.33,0.33
I1,22/11/2020,Napoli,Milan,1,3,A,0,1,A,16,11,9,7,8,16,8,5,3,4,1,0,2.0,3.0,7.0,4.0,0.31,0.4,10.67,5.0,2,2.04,1.74,1.67,0.67
I1,28/11/2020,Sassuolo,Inter,0,3,A,0,2,A,7,9,3,4,13,16,6,2,3,1,0,0,1.5,2.0,3.0,5.0,0.33,0.36,6.0,6.25,2,1.2,1.96,1.83,0.83
I1,28/11/2020,Benevento,Juventus,1,1,D,1,1,D,8,11,5,5,13,13,5,8,6,1,0,1,0.75,1.5,-6.0,3.0,0.25,0.47,4.0,4.25,1,0.55,2.35,0.0,3.0
I1,28/11/2020,Atalanta,Verona,0,2,A,0,0,D,15,7,6,3,12,15,4,1,2,3,0,0,1.33,0.67,1.0,-1.0,0.3,0.3,7.67,3.33,2,1.82,0.97,2.5,0.25
I1,29/11/2020,Lazio,Udinese,1,3,A,0,2,A,8,6,6,4,16,10,4,4,3,4,0,0,1.25,0.33,-2.0,-2.0,0.25,0.17,5.0,4.0,2,1.83,1.12,2.67,0.17
I1,29/11/2020,Bologna,Crotone,1,0,H,1,0,H,11,5,7,1,15,18,10,3,2,4,0,0,1.5,0.25,2.0,-8.0,0.33,0.21,7.5,4.75,0,1.14,0.92,0.0,3.0
I1,29/11/2020,Milan,Fiorentina,2,0,H,2,0,H,11,5,5,3,15,15,3,6,2,4,0,0,2.0,0.5,5.0,-3.0,0.32,0.33,7.75,3.75,0,1.74,1.29,1.33,1.33
I1,29/11/2020,Cagliari,Spezia,2,2,D,0,1,A,9,12,4,5,16,18,4,5,0,4,0,0,2.0,1.75,2.0,2.0,0.33,0.33,6.0,5.25,1,1.1,1.05,1.1,1.05
I1,29/11/2020,Napoli,Roma,4,0,H,1,0,H,13,4,9,1,3,10,11,4,1,2,0,0,1.5,2.0,5.0,3.0,0.27,0.23,10.25,7.5,0,2.04,1.87,1.67,1.17
I1,30/11/2020,Torino,Sampdoria,2,2,D,1,0,H,11,7,8,2,17,17,6,2,1,2,0,0,0.25,1.5,-4.0,-2.0,0.39,0.29,4.5,4.25,1,1.38,1.31,1.33,1.33
I1,30/11/2020,Genoa,Parma,1,2,A,0,1,A,12,7,5,3,12,16,2,2,2,2,0,0,0.75,0.25,-2.0,-7.0,0.35,0.45,4.25,2.75,2,1.04,1.05,0.0,3.0
I1,05/12/2020,Spezia,Lazio,1,2,A,0,2,A,11,3,6,2,15,12,7,0,3,1,0,0,0.5,2.25,-6.0,2.0,0.29,0.36,3.5,5.5,2,1.05,1.83,1.05,1.83
I1,05/12/2020,Juventus,Torino,2,1,H,0,1,A,9,5,5,2,17,10,13,1,3,3,1,0,2.33,1.0,5.0,-2.0,0.24,0.32,8.33,5.5,0,2.35,1.38,2.67,0.17
I1,05/12/2020,Inter,Bologna,3,1,H,2,0,H,11,9,9,7,12,13,7,3,1,2,0,0,1.75,0.75,2.0,-3.0,0.39,0.13,7.0,5.75,0,1.96,1.14,1.67,1.17
I1,06/12/2020,Verona,Cagliari,1,1,D,1,0,H,12,9,6,5,11,14,7,5,2,0,0,0,1.6,0.8,1.0,-5.0,0.11,0.44,7.0,3.6,1,0.97,1.1,1.75,1.0
I1,06/12/2020,Parma,Benevento,0,0,D,0,0,D,6,6,0,4,13,12,6,3,4,4,0,0,1.25,1.5,-1.0,-3.0,0.21,0.37,3.5,4.75,1,1.05,0.55,1.05,0.55
I1,06/12/2020,Roma,Sassuolo,0,0,D,0,0,D,14,7,5,2,10,12,12,5,5,3,1,0,2.5,3.0,8.0,8.0,0.4,0.4,7.5,7.5,1,1.87,1.2,1.83,0.83
I1,06/12/2020,Crotone,Napoli,0,4,A,0,1,A,4,11,1,6,14,9,4,1,3,3,1,0,0.25,3.0,-5.0,4.0,0.17,0.26,3.0,6.33,2,0.92,2.04,0.0,3.0
I1,06/12/2020,Sampdoria,Milan,1,2,A,0,1,A,6,9,3,6,11,16,9,6,2,1,0,0,1.0,3.0,1.0,6.0,0.37,0.41,4.75,5.5,2,1.31,1.74,1.17,1.67
I1,07/12/2020,Fiorentina,Genoa,1,1,D,0,0,D,16,3,8,3,7,20,5,1,2,2,0,0,1.5,0.5,0.0,-7.0,0.25,0.12,5.0,2.0,1,1.29,1.04,1.17,1.17
I1,11/12/2020,Sassuolo,Benevento,1,0,H,1,0,H,4,17,2,7,12,14,1,10,2,4,1,0,1.2,1.4,0.0,-3.0,0.3,0.3,5.4,4.6,0,1.2,0.55,2.0,0.5
I1,12/12/2020,Crotone,Spezia,4,1,H,1,1,D,7,9,7,5,16,14,1,4,3,3,0,0,0.2,1.6,-9.0,2.0,0.15,0.35,2.6,5.2,0,0.92,1.05,0.92,1.05
I1,12/12/2020,Torino,Udinese,2,3,A,0,1,A,6,5,5,3,9,17,2,2,3,3,0,0,0.4,1.0,-4.0,0.0,0.35,0.31,5.2,4.0,2,1.38,1.12,2.17,0.67
I1,12/12/2020,Lazio,Verona,1,2,A,0,1,A,8,3,5,3,13,15,5,3,5,3,0,0,1.0,1.25,-4.0,1.0,0.23,0.38,5.2,3.25,2,1.83,0.97,2.5,0.25
I1,13/12/2020,Cagliari,Inter,1,3,A,1,0,H,7,20,2,11,10,17,3,9,2,1,0,0,1.75,2.2,2.0,8.0,0.36,0.41,5.5,5.8,2,1.1,1.96,0.67,2.17
I1,13/12/2020,Atalanta,Fiorentina,3,0,H,1,0,H,14,3,10,2,17,13,11,2,1,2,0,0,1.0,0.4,-1.0,-5.0,0.24,0.28,7.25,3.6,0,1.82,1.29,1.5,1.0
I1,13/12/2020,Bologna,Roma,1,5,A,1,5,A,4,13,1,8,16,9,1,5,4,2,0,0,1.8,1.6,3.0,-1.0,0.3,0.23,7.4,6.2,2,1.14,1.87,1.17,1.67
I1,13/12/2020,Napoli,Sampdoria,2,1,H,0,1,A,13,4,8,3,7,13,7,5,3,4,0,0,1.8,1.4,9.0,-2.0,0.3,0.37,10.0,3.8,0,2.04,1.31,2.5,0.5
I1,13/12/2020,Genoa,Juventus,1,3,A,0,0,D,2,15,2,9,13,14,0,10,3,3,0,0,0.6,1.4,-3.0,3.0,0.32,0.41,4.4,4.4,2,1.04,2.35,0.67,2.17
I1,13/12/2020,Milan,Parma,2,2,D,0,1,A,16,5,10,3,12,14,13,1,3,3,0,0,2.2,0.8,7.0,-6.0,0.33,0.5,7.2,2.8,1,1.74,1.05,2.5,0.25
I1,15/12/2020,Udinese,Crotone,0,0,D,0,0,D,8,4,6,2,13,17,9,1,1,4,0,0,1.2,0.2,-2.0,-9.0,0.24,0.2,4.2,4.0,1,1.12,0.92,1.5,1.5
I1,15/12/2020,Benevento,Lazio,1,1,D,1,1,D,7,8,6,3,15,15,4,8,2,2,1,0,0.8,2.4,-6.0,3.0,0.24,0.42,4.2,4.8,1,0.55,1.83,0.0,3.0
I1,16/12/2020,Juventus,Atalanta,1,1,D,1,0,H,11,11,7,6,13,18,2,6,3,2,0,0,2.5,2.0,6.0,3.0,0.27,0.39,7.5,5.6,1,2.35,1.82,1.67,0.67
I1,16/12/2020,Fiorentina,Sassuolo,1,1,D,1,1,D,12,12,7,7,19,11,4,1,4,4,0,0,1.4,2.6,0.0,8.0,0.21,0.38,5.6,6.4,1,1.29,1.2,1.17,1.67
I1,16/12/2020,Genoa,Milan,2,2,D,0,0,D,6,8,4,4,17,13,4,10,2,3,0,0,0.0,3.0,-8.0,7.0,0.25,0.39,3.2,5.6,1,1.04,1.74,0.67,2.17
I1,16/12/2020,Inter,Napoli,1,0,H,0,0,D,3,9,2,5,16,9,4,3,5,3,0,1,2.0,3.0,4.0,8.0,0.38,0.36,7.4,6.25,0,1.96,2.04,1.83,0.83
I1,16/12/2020,Parma,Cagliari,0,0,D,0,0,D,10,5,3,4,13,11,8,5,1,1,0,0,1.2,0.8,-1.0,-5.0,0.21,0.42,2.8,3.8,1,1.05,1.1,1.0,1.75
I1,16/12/2020,Spezia,Bologna,2,2,D,1,0,H,7,9,5,6,19,11,3,4,6,1,0,0,0.4,0.6,-7.0,-5.0,0.25,0.13,4.0,6.0,1,1.05,1.14,1.05,1.14
I1,16/12/2020,Verona,Sampdoria,1,2,A,0,1,A,6,6,6,3,20,17,6,3,2,4,1,0,1.6,1.4,1.0,0.0,0.15,0.4,6.8,4.0,2,0.97,1.31,1.0,1.75
I1,17/12/2020,Roma,Torino,3,1,H,2,0,H,10,12,8,8,21,16,4,2,4,3,0,1,2.2,0.8,8.0,-3.0,0.34,0.33,7.0,4.8,0,1.87,1.38,2.5,0.5
I1,19/12/2020,Fiorentina,Verona,1,1,D,1,1,D,5,5,1,3,10,16,4,1,2,2,0,0,1.0,1.6,-1.0,2.0,0.22,0.44,5.4,3.2,1,1.29,0.97,1.0,1.75
I1,19/12/2020,Sampdoria,Crotone,3,1,H,2,1,H,6,5,4,3,14,15,3,1,2,2,0,0,0.8,0.4,0.0,-6.0,0.36,0.18,4.4,3.4,0,1.31,0.92,1.5,1.5
I1,19/12/2020,Parma,Juventus,0,4,A,0,2,A,9,12,5,7,8,10,4,9,0,1,0,0,1.4,1.8,1.0,5.0,0.2,0.36,3.0,5.6,2,1.05,2.35,0.25,2.5
I1,20/12/2020,Torino,Bologna,1,1,D,0,0,D,13,14,5,9,16,17,4,8,1,3,0,0,0.4,0.8,-3.0,-3.0,0.35,0.19,5.2,6.2,1,1.38,1.14,1.5,1.0
I1,20/12/2020,Benevento,Genoa,2,0,H,0,0,D,10,6,3,2,9,22,6,5,1,3,0,0,1.0,0.6,-3.0,-7.0,0.2,0.18,4.0,2.2,0,0.55,1.04,1.5,1.5
I1,20/12/2020,Cagliari,Udinese,1,1,D,1,0,H,7,11,3,5,13,13,5,7,2,1,0,0,1.4,1.4,0.0,1.0,0.38,0.42,4.8,3.8,1,1.1,1.12,1.0,2.0
I1,20/12/2020,Inter,Spezia,2,1,H,0,0,D,10,7,4,1,10,9,3,2,1,2,0,0,2.0,1.0,4.0,-3.0,0.33,0.29,6.6,5.6,0,1.96,1.05,1.96,1.05
I1,20/12/2020,Sassuolo,Milan,1,2,A,0,2,A,16,11,5,5,11,12,6,4,1,3,0,0,1.6,2.6,1.0,5.0,0.42,0.44,3.8,5.0,2,1.2,1.74,0.33,2.33
I1,20/12/2020,Atalanta,Roma,4,1,H,0,1,A,9,5,8,4,15,14,2,2,2,3,0,0,1.4,2.0,2.0,3.0,0.26,0.38,7.8,6.4,0,1.82,1.87,1.83,0.83
I1,20/12/2020,Lazio,Napoli,2,0,H,1,0,H,9,7,2,6,12,8,4,9,4,3,0,0,1.0,2.4,-2.0,7.0,0.26,0.3,4.6,6.0,0,1.83,2.04,0.5,2.5
I1,22/12/2020,Crotone,Parma,2,1,H,2,0,H,10,14,6,7,16,22,3,6,4,6,0,0,0.8,1.0,-4.0,-3.0,0.32,0.62,3.8,2.6,0,0.92,1.05,0.92,1.05
I1,22/12/2020,Juventus,Fiorentina,0,3,A,0,1,A,10,9,3,6,9,18,5,5,1,4,1,0,2.2,0.4,6.0,-7.0,0.24,0.12,7.4,3.2,2,2.35,1.29,2.67,0.17
I1,23/12/2020,Verona,Inter,1,2,A,0,0,D,5,9,2,5,15,19,2,8,4,2,0,0,1.0,2.2,-1.0,7.0,0.13,0.36,7.6,5.6,2,0.97,1.96,0.25,2.5
I1,23/12/2020,Bologna,Atalanta,2,2,D,0,2,A,8,9,5,6,11,14,1,5,2,2,0,0,1.2,1.6,-4.0,1.0,0.27,0.3,6.0,5.4,1,1.14,1.82,0.5,2.5
I1,23/12/2020,Milan,Lazio,3,2,H,2,1,H,9,13,5,9,9,14,4,6,2,4,0,0,1.8,2.0,5.0,1.0,0.3,0.45,8.0,4.0,0,1.74,1.83,1.67,1.17
I1,23/12/2020,Napoli,Torino,1,1,D,0,0,D,12,4,6,3,19,16,4,3,3,3,0,0,1.8,0.8,4.0,-4.0,0.23,0.31,9.4,5.8,1,2.04,1.38,2.0,0.5
I1,23/12/2020,Roma,Cagliari,3,2,H,1,0,H,13,6,9,3,18,17,6,0,3,2,0,0,2.6,1.0,10.0,-2.0,0.35,0.3,7.4,4.0,0,1.87,1.1,2.33,0.33
I1,23/12/2020,Sampdoria,Sassuolo,2,3,A,0,1,A,14,10,6,8,10,12,14,6,2,4,1,0,1.4,2.2,3.0,5.0,0.41,0.29,4.4,6.2,2,1.31,1.2,0.83,1.83
I1,23/12/2020,Spezia,Genoa,1,2,A,1,1,D,7,7,5,6,18,19,4,2,3,4,0,0,0.6,0.6,-4.0,-3.0,0.32,0.17,3.8,2.4,2,1.05,1.04,1.05,1.04
I1,23/12/2020,Udinese,Benevento,0,2,A,0,1,A,7,3,2,2,17,9,7,1,1,2,0,0,1.4,0.8,0.0,-5.0,0.23,0.17,4.4,4.8,2,1.12,0.55,2.0,0.5
I1,03/01/2021,Inter,Crotone,6,2,H,2,2,D,13,7,8,4,9,7,3,3,0,3,0,0,2.6,0.4,6.0,-5.0,0.39,0.21,6.2,2.8,0,1.96,0.92,2.0,0.5
I1,03/01/2021,Atalanta,Sassuolo,5,1,H,2,0,H,20,7,8,4,13,9,8,3,3,1,0,0,1.4,2.2,2.0,5.0,0.27,0.3,6.6,5.4,0,1.82,1.2,3.0,0.0
I1,03/01/2021,Cagliari,Napoli,1,4,A,0,1,A,6,22,1,12,11,6,3,8,4,1,1,0,1.6,1.8,2.0,3.0,0.42,0.24,4.8,5.8,2,1.1,2.04,0.5,2.5
I1,03/01/2021,Fiorentina,Bologna,0,0,D,0,0,D,10,5,1,4,8,11,8,5,4,3,0,0,1.2,1.0,0.0,-2.0,0.27,0.21,4.4,6.6,1,1.29,1.14,2.0,0.5
I1,03/01/2021,Genoa,Lazio,1,1,D,0,1,A,5,10,3,4,10,19,4,9,2,4,0,0,0.2,2.0,-6.0,3.0,0.3,0.39,4.0,5.6,1,1.04,1.83,1.0,2.0
I1,03/01/2021,Parma,Torino,0,3,A,0,1,A,15,14,6,8,20,16,9,3,2,2,0,0,0.8,0.8,-4.0,-4.0,0.13,0.35,3.0,4.0,2,1.05,1.38,2.0,0.5
I1,03/01/2021,Roma,Sampdoria,1,0,H,0,0,D,12,2,8,2,17,14,8,2,3,5,0,0,2.6,1.4,8.0,0.0,0.31,0.62,7.2,2.6,0,1.87,1.31,1.83,0.83
I1,03/01/2021,Spezia,Verona,0,1,A,0,0,D,6,9,1,4,22,10,3,5,6,0,1,0,0.4,1.8,-5.0,3.0,0.23,0.57,4.4,2.8,2,1.05,0.97,1.05,0.97
I1,03/01/2021,Benevento,Milan,0,2,A,0,1,A,14,8,7,5,9,14,12,4,1,3,0,1,1.0,2.6,-2.0,5.0,0.25,0.42,4.0,5.2,2,0.55,1.74,2.0,0.5
I1,03/01/2021,Juventus,Udinese,4,1,H,1,0,H,13,8,10,7,14,8,7,1,3,0,0,0,1.6,1.6,0.0,2.0,0.19,0.5,6.2,3.6,0,2.35,1.12,2.5,0.5
I1,06/01/2021,Cagliari,Benevento,1,2,A,1,2,A,10,9,5,3,18,12,7,6,4,3,1,0,1.0,1.4,-3.0,0.0,0.41,0.18,3.4,4.4,2,1.1,0.55,3.0,0.0
I1,06/01/2021,Atalanta,Parma,3,0,H,1,0,H,17,3,6,1,10,6,12,3,1,1,0,0,2.0,1.0,8.0,-3.0,0.36,0.41,7.2,3.4,0,1.82,1.05,3.0,0.0
I1,06/01/2021,Bologna,Udinese,2,2,D,2,1,H,10,12,7,9,16,13,4,6,4,3,1,0,1.4,1.6,-3.0,0.0,0.25,0.42,5.6,3.8,1,1.14,1.12,0.67,2.17
I1,06/01/2021,Crotone,Roma,1,3,A,0,3,A,12,10,5,5,15,16,3,4,2,3,0,0,1.2,1.4,-3.0,-1.0,0.32,0.36,4.4,6.6,2,0.92,1.87,0.0,3.0
I1,06/01/2021,Lazio,Fiorentina,2,1,H,1,0,H,11,9,6,8,11,11,2,9,3,1,0,0,1.4,0.8,0.0,-4.0,0.35,0.19,4.0,3.2,0,1.83,1.29,2.33,0.33
